OBJECTID,Census_Tract_FIPS,Census_Tract_Name,County_Name,Adult_Population_Age18_and_over,Health_Statistics_Region,PhysHealth_Census_Tract_Estimate,PhysHealth_Estimate_Confidence_Interval,PhysHealth_Map_Symbol_withinHSR,PhysHealth_County_Regional_Estimate,PhysHealth_Map_Symbol_State,PhysHealth_State_Estimate
1051,8041004401,"Census Tract 44.01, El Paso County, Colorado",El Paso,4947,4,7.9,95% C.I.: 7.6 - 8.3,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1052,8041004403,"Census Tract 44.03, El Paso County, Colorado",El Paso,776,4,7.9,95% C.I.: 7.5 - 8.3,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1053,8041004402,"Census Tract 44.02, El Paso County, Colorado",El Paso,5526,4,6.5,95% C.I.: 6.2 - 6.8,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1054,8041003306,"Census Tract 33.06, El Paso County, Colorado",El Paso,2530,4,9.5,95% C.I.: 9.3 - 9.8,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1055,8041005104,"Census Tract 51.04, El Paso County, Colorado",El Paso,6364,4,9.9,95% C.I.: 9.5 - 10.2,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1056,8041005502,"Census Tract 55.02, El Paso County, Colorado",El Paso,3448,4,9.2,95% C.I.: 8.8 - 9.6,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1057,8041004702,"Census Tract 47.02, El Paso County, Colorado",El Paso,1741,4,9.3,95% C.I.: 9 - 9.6,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1058,8041000101,"Census Tract 1.01, El Paso County, Colorado",El Paso,5203,4,10.1,95% C.I.: 9.8 - 10.5,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1059,8041008000,"Census Tract 80, El Paso County, Colorado",El Paso,3423,4,9.3,95% C.I.: 8.9 - 9.6,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1060,8041003709,"Census Tract 37.09, El Paso County, Colorado",El Paso,5297,4,9.1,95% C.I.: 8.8 - 9.4,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1061,8041007400,"Census Tract 74, El Paso County, Colorado",El Paso,6755,4,10.2,95% C.I.: 9.9 - 10.5,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1062,8041003707,"Census Tract 37.07, El Paso County, Colorado",El Paso,3013,4,10.1,95% C.I.: 9.8 - 10.4,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1063,8041003708,"Census Tract 37.08, El Paso County, Colorado",El Paso,2151,4,10.4,95% C.I.: 10.1 - 10.7,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1064,8041006502,"Census Tract 65.02, El Paso County, Colorado",El Paso,4840,4,9.6,95% C.I.: 9.1 - 10,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1065,8041006600,"Census Tract 66, El Paso County, Colorado",El Paso,2070,4,10,95% C.I.: 9.7 - 10.3,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1066,8041006501,"Census Tract 65.01, El Paso County, Colorado",El Paso,2618,4,10.8,95% C.I.: 10.3 - 11.3,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1067,8041006400,"Census Tract 64, El Paso County, Colorado",El Paso,5247,4,10.6,95% C.I.: 10.1 - 11.1,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1068,8041005601,"Census Tract 56.01, El Paso County, Colorado",El Paso,3913,4,9.7,95% C.I.: 9.4 - 10.1,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1069,8041005400,"Census Tract 54, El Paso County, Colorado",El Paso,3932,4,10.9,95% C.I.: 10.4 - 11.5,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1070,8041005300,"Census Tract 53, El Paso County, Colorado",El Paso,3411,4,10.3,95% C.I.: 9.9 - 10.9,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1071,8041005201,"Census Tract 52.01, El Paso County, Colorado",El Paso,3536,4,10.4,95% C.I.: 9.9 - 10.9,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1072,8041004800,"Census Tract 48, El Paso County, Colorado",El Paso,3630,4,9.8,95% C.I.: 9.4 - 10.1,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1073,8041002700,"Census Tract 27, El Paso County, Colorado",El Paso,2663,4,10.7,95% C.I.: 10.2 - 11.1,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1074,8041002501,"Census Tract 25.01, El Paso County, Colorado",El Paso,2759,4,10.1,95% C.I.: 9.8 - 10.4,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1075,8041002502,"Census Tract 25.02, El Paso County, Colorado",El Paso,3524,4,10.2,95% C.I.: 9.9 - 10.6,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1076,8041002400,"Census Tract 24, El Paso County, Colorado",El Paso,4533,4,10,95% C.I.: 9.7 - 10.4,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1077,8041002200,"Census Tract 22, El Paso County, Colorado",El Paso,2247,4,10.1,95% C.I.: 9.7 - 10.5,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1078,8041002102,"Census Tract 21.02, El Paso County, Colorado",El Paso,3446,4,10.5,95% C.I.: 10 - 10.9,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1079,8041003100,"Census Tract 31, El Paso County, Colorado",El Paso,3555,4,11,95% C.I.: 10.7 - 11.3,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Highest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1080,8041002101,"Census Tract 21.01, El Paso County, Colorado",El Paso,3178,4,10.2,95% C.I.: 9.8 - 10.7,Fourth Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1081,8041001400,"Census Tract 14, El Paso County, Colorado",El Paso,2921,4,9.2,95% C.I.: 8.9 - 9.4,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1082,8041001302,"Census Tract 13.02, El Paso County, Colorado",El Paso,4414,4,9.4,95% C.I.: 9.1 - 9.7,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1083,8041001104,"Census Tract 11.04, El Paso County, Colorado",El Paso,2606,4,9.8,95% C.I.: 9.4 - 10.1,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1084,8041000800,"Census Tract 8, El Paso County, Colorado",El Paso,2404,4,9.9,95% C.I.: 9.5 - 10.2,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1085,8041000700,"Census Tract 7, El Paso County, Colorado",El Paso,2585,4,10.6,95% C.I.: 10.2 - 11.1,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1086,8041000600,"Census Tract 6, El Paso County, Colorado",El Paso,2544,4,9.9,95% C.I.: 9.6 - 10.2,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1087,8041000500,"Census Tract 5, El Paso County, Colorado",El Paso,1937,4,9.3,95% C.I.: 9 - 9.6,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1088,8041000400,"Census Tract 4, El Paso County, Colorado",El Paso,1831,4,10.6,95% C.I.: 10.3 - 11,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1089,8041007800,"Census Tract 78, El Paso County, Colorado",El Paso,4374,4,8.9,95% C.I.: 8.5 - 9.2,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1090,8041000302,"Census Tract 3.02, El Paso County, Colorado",El Paso,4248,4,9.8,95% C.I.: 9.4 - 10.1,Second Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1091,8041007700,"Census Tract 77, El Paso County, Colorado",El Paso,4871,4,9.9,95% C.I.: 9.5 - 10.2,Middle Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1092,8005083500,"Census Tract 835, Arapahoe County, Colorado",Arapahoe,4471,15,8.2,95% C.I.: 7.8 - 8.6,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1093,8005082800,"Census Tract 828, Arapahoe County, Colorado",Arapahoe,3859,15,8.2,95% C.I.: 7.8 - 8.6,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1094,8005082400,"Census Tract 824, Arapahoe County, Colorado",Arapahoe,3299,15,8.3,95% C.I.: 7.9 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1095,8005005630,"Census Tract 56.30, Arapahoe County, Colorado",Arapahoe,4485,15,7.9,95% C.I.: 7.6 - 8.1,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1096,8005005631,"Census Tract 56.31, Arapahoe County, Colorado",Arapahoe,2739,15,8.4,95% C.I.: 8.1 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1097,8005005628,"Census Tract 56.28, Arapahoe County, Colorado",Arapahoe,4653,15,8.2,95% C.I.: 7.9 - 8.4,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1098,8005005632,"Census Tract 56.32, Arapahoe County, Colorado",Arapahoe,2524,15,8,95% C.I.: 7.8 - 8.3,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1099,8005005629,"Census Tract 56.29, Arapahoe County, Colorado",Arapahoe,1923,15,8.3,95% C.I.: 8.1 - 8.6,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1100,8005084400,"Census Tract 844, Arapahoe County, Colorado",Arapahoe,2294,15,7.7,95% C.I.: 7.4 - 8,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1101,8055960900,"Census Tract 9609, Huerfano County, Colorado",Huerfano,2882,6,19.2,95% C.I.: 16.5 - 23.3,Highest Quintile,County/Regional Estimate 22.9% (95% C.I.: 12 - 33.8),Highest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1102,8055960600,"Census Tract 9606, Huerfano County, Colorado",Huerfano,2580,6,13.5,95% C.I.: 10.9 - 17.7,Second Quintile,County/Regional Estimate 22.9% (95% C.I.: 12 - 33.8),Highest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1103,8005005624,"Census Tract 56.24, Arapahoe County, Colorado",Arapahoe,2024,15,8.9,95% C.I.: 8.6 - 9.2,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1104,8005005627,"Census Tract 56.27, Arapahoe County, Colorado",Arapahoe,3558,15,8.8,95% C.I.: 8.5 - 9.1,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1105,8005005614,"Census Tract 56.14, Arapahoe County, Colorado",Arapahoe,2604,15,7.8,95% C.I.: 7.6 - 8.1,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1106,8005006707,"Census Tract 67.07, Arapahoe County, Colorado",Arapahoe,3888,15,7.9,95% C.I.: 7.6 - 8.1,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1107,8005006708,"Census Tract 67.08, Arapahoe County, Colorado",Arapahoe,3912,15,8.2,95% C.I.: 8 - 8.5,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1108,8005006604,"Census Tract 66.04, Arapahoe County, Colorado",Arapahoe,3636,15,7.9,95% C.I.: 7.6 - 8.2,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1109,8005006603,"Census Tract 66.03, Arapahoe County, Colorado",Arapahoe,2733,15,8.1,95% C.I.: 7.8 - 8.4,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1110,8005006705,"Census Tract 67.05, Arapahoe County, Colorado",Arapahoe,1401,15,8.5,95% C.I.: 8.2 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1111,8005006601,"Census Tract 66.01, Arapahoe County, Colorado",Arapahoe,4604,15,7.3,95% C.I.: 7 - 7.6,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1112,8005005621,"Census Tract 56.21, Arapahoe County, Colorado",Arapahoe,2424,15,8.9,95% C.I.: 8.7 - 9.3,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1113,8005005625,"Census Tract 56.25, Arapahoe County, Colorado",Arapahoe,2488,15,8,95% C.I.: 7.8 - 8.3,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1114,8005006704,"Census Tract 67.04, Arapahoe County, Colorado",Arapahoe,3128,15,9.3,95% C.I.: 9 - 9.6,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1115,8005005620,"Census Tract 56.20, Arapahoe County, Colorado",Arapahoe,2580,15,8.2,95% C.I.: 7.9 - 8.5,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1116,8005006709,"Census Tract 67.09, Arapahoe County, Colorado",Arapahoe,4114,15,8.6,95% C.I.: 8.4 - 8.9,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1117,8005005619,"Census Tract 56.19, Arapahoe County, Colorado",Arapahoe,3789,15,8,95% C.I.: 7.7 - 8.3,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1118,8005005633,"Census Tract 56.33, Arapahoe County, Colorado",Arapahoe,2489,15,8.6,95% C.I.: 8.4 - 8.9,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1119,8005081700,"Census Tract 817, Arapahoe County, Colorado",Arapahoe,2220,15,8.4,95% C.I.: 8.1 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1120,8005015100,"Census Tract 151, Arapahoe County, Colorado",Arapahoe,2179,15,8.7,95% C.I.: 8.4 - 8.9,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1121,8005083900,"Census Tract 839, Arapahoe County, Colorado",Arapahoe,2387,15,7.9,95% C.I.: 7.7 - 8.2,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1122,8005082900,"Census Tract 829, Arapahoe County, Colorado",Arapahoe,3528,15,8.3,95% C.I.: 7.9 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1123,8005087300,"Census Tract 873, Arapahoe County, Colorado",Arapahoe,5983,15,7.4,95% C.I.: 7 - 7.7,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1124,8005086900,"Census Tract 869, Arapahoe County, Colorado",Arapahoe,2379,15,7.6,95% C.I.: 7.3 - 8,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1125,8005087100,"Census Tract 871, Arapahoe County, Colorado",Arapahoe,2094,15,8.9,95% C.I.: 8.5 - 9.3,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1126,8005007301,"Census Tract 73.01, Arapahoe County, Colorado",Arapahoe,1823,15,7.9,95% C.I.: 7.5 - 8.4,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1127,8005006100,"Census Tract 61, Arapahoe County, Colorado",Arapahoe,2572,15,7.5,95% C.I.: 7.2 - 7.8,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1128,8005006300,"Census Tract 63, Arapahoe County, Colorado",Arapahoe,2229,15,7.6,95% C.I.: 7.4 - 7.9,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1129,8005006706,"Census Tract 67.06, Arapahoe County, Colorado",Arapahoe,3742,15,9,95% C.I.: 8.7 - 9.3,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1130,8005006200,"Census Tract 62, Arapahoe County, Colorado",Arapahoe,2688,15,7.6,95% C.I.: 7.3 - 7.8,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1131,8005005952,"Census Tract 59.52, Arapahoe County, Colorado",Arapahoe,2957,15,7.1,95% C.I.: 6.9 - 7.4,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1132,8005005951,"Census Tract 59.51, Arapahoe County, Colorado",Arapahoe,3686,15,8.2,95% C.I.: 7.9 - 8.5,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1133,8005005800,"Census Tract 58, Arapahoe County, Colorado",Arapahoe,2143,15,7.8,95% C.I.: 7.5 - 8.1,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1134,8005005612,"Census Tract 56.12, Arapahoe County, Colorado",Arapahoe,3009,15,8,95% C.I.: 7.7 - 8.2,Second Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1135,8005006400,"Census Tract 64, Arapahoe County, Colorado",Arapahoe,2760,15,7.4,95% C.I.: 7.1 - 7.7,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1136,8005006000,"Census Tract 60, Arapahoe County, Colorado",Arapahoe,2231,15,7.5,95% C.I.: 7.2 - 7.8,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1137,8041000301,"Census Tract 3.01, El Paso County, Colorado",El Paso,2638,4,10.7,95% C.I.: 10.3 - 11.1,Highest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Fourth Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1138,8041000203,"Census Tract 2.03, El Paso County, Colorado",El Paso,3572,4,9.2,95% C.I.: 8.8 - 9.5,Lowest Quintile,County/Regional Estimate 9.9% (95% C.I.: 8.9 - 10.9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1139,8005080500,"Census Tract 805, Arapahoe County, Colorado",Arapahoe,3106,15,8.8,95% C.I.: 8.4 - 9.1,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1140,8005083000,"Census Tract 830, Arapahoe County, Colorado",Arapahoe,2725,15,8.7,95% C.I.: 8.3 - 9.1,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1141,8005083200,"Census Tract 832, Arapahoe County, Colorado",Arapahoe,6042,15,8.3,95% C.I.: 8 - 8.6,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1142,8005085900,"Census Tract 859, Arapahoe County, Colorado",Arapahoe,3191,15,8.2,95% C.I.: 7.9 - 8.6,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1143,8005006855,"Census Tract 68.55, Arapahoe County, Colorado",Arapahoe,4040,15,8.1,95% C.I.: 7.8 - 8.4,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1144,8005086400,"Census Tract 864, Arapahoe County, Colorado",Arapahoe,1588,15,8.8,95% C.I.: 8.5 - 9,Highest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1145,8005086700,"Census Tract 867, Arapahoe County, Colorado",Arapahoe,2946,15,8.1,95% C.I.: 7.8 - 8.3,Middle Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1146,8005007103,"Census Tract 71.03, Arapahoe County, Colorado",Arapahoe,1282,15,8.4,95% C.I.: 8.1 - 8.7,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Second Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1147,8005005700,"Census Tract 57, Arapahoe County, Colorado",Arapahoe,3145,15,6.7,95% C.I.: 6.5 - 7,Lowest Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Lowest Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
1148,8005005622,"Census Tract 56.22, Arapahoe County, Colorado",Arapahoe,1859,15,8.6,95% C.I.: 8.4 - 8.9,Fourth Quintile,County/Regional Estimate 7.9% (95% C.I.: 6.8 - 9),Middle Quintile,State Estimate 9.4% (95% C.I.: 9.0 - 9.7)
